0,0,0,,0,0
600,0,0,,0,0
1200,0,0,,0,0
1800,0,0,,0,0
2400,0.525,3.973129526397451,Gamma,0.06334823995054863,8.328344837752232
3000,0.57,3.815991951493781,Gamma,0.06867285452552618,7.251005036514406
3600,0.056666666666666664,3.874262152629414,Gamma,0.06662266363959454,6.446072852880835
4200,0,0,,0,0
4800,0,0,,0,0
5400,0,0,,0,0
6000,0,0,,0,0
6600,0,0,,0,0
7200,0,0,,0,0
7800,0,0,,0,0
8400,0,0,,0,0
9000,0,0,,0,0
9600,0,0,,0,0
10200,0.28,5.493234285308533,Gamma,0.03313933247225899,21.476912349510535
10800,0.23,4.070344430628108,Gamma,0.060358394470561585,7.160029474404908
11400,0,0,,0,0
12000,0,0,,0,0
12600,0,0,,0,0
13200,0,0,,0,0
13800,0,0,,0,0
14400,0,0,,0,0
15000,0,0,,0,0
15600,0,0,,0,0
16200,0,0,,0,0
16800,0,0,,0,0
17400,0,0,,0,0
18000,0,0,,0,0
18600,0,0,,0,0
19200,0,0,,0,0
19800,0,0,,0,0
20400,0.44666666666666666,4.006771257182265,Gamma,0.06228893433280167,7.6533513701890445
21000,0,0,,0,0
21600,0,0,,0,0
22200,0,0,,0,0
22800,0,0,,0,0
23400,0,0,,0,0
24000,0,0,,0,0
24600,0,0,,0,0
25200,0,0,,0,0
25800,0,0,,0,0
26400,0,0,,0,0
27000,0,0,,0,0
27600,0,0,,0,0
28200,0,0,,0,0
28800,0,0,,0,0
29400,0,0,,0,0
30000,0,0,,0,0
30600,0,0,,0,0
31200,0,0,,0,0
31800,0,0,,0,0
32400,0.05333333333333334,3.913035436117197,Gamma,0.06530891044332506,9.683507981698694
33000,0,0,,0,0
33600,0,0,,0,0
34200,0.07333333333333333,3.806260500909142,Gamma,0.06902445462912803,7.1808051901471
34800,0,0,,0,0
35400,0,0,,0,0
36000,0,0,,0,0
36600,0.12666666666666668,3.8230301443433055,Gamma,0.0684202340258517,8.299883887778499
37200,0,0,,0,0
37800,0,0,,0,0
38400,0,0,,0,0
39000,0,0,,0,0
39600,0.105,3.5020081297232126,Gamma,0.08153905995135993,8.55873205360934
40200,0.42,3.713766842539194,Gamma,0.07250546319518456,7.029337043122715
40800,0,0,,0,0
41400,0.7566666666666667,3.117376169092716,Gamma,0.10290146977029486,5.375038265868049
42000,0,0,,0,0
42600,0,0,,0,0
43200,0,0,,0,0
43800,0,0,,0,0
44400,0,0,,0,0
45000,0,0,,0,0
45600,0,0,,0,0
46200,0,0,,0,0
46800,0,0,,0,0
47400,0,0,,0,0
48000,0,0,,0,0
48600,0,0,,0,0
49200,0.15,4.123857765956737,Gamma,0.05880207403222562,8.617558908615619
49800,0,0,,0,0
50400,0,0,,0,0
51000,0.10666666666666667,3.600126513759154,Gamma,0.07715507087130595,12.400711531799587
51600,0,0,,0,0
52200,0,0,,0,0
52800,0.14666666666666667,4.044851503777484,Gamma,0.0611216170691329,8.849513130858904
53400,0.05333333333333334,3.199529440626096,Gamma,0.09768497702751754,7.601129140798984
54000,0,0,,0,0
54600,0,0,,0,0
55200,0,0,,0,0
55800,0,0,,0,0
56400,0,0,,0,0
57000,0,0,,0,0
57600,0,0,,0,0
58200,0,0,,0,0
58800,0,0,,0,0
59400,0,0,,0,0
60000,0,0,,0,0
60600,0,0,,0,0
61200,0.043333333333333335,4.828400745443688,Gamma,0.04289368752388189,7.473360677608233
61800,0,0,,0,0
62400,0,0,,0,0
63000,0,0,,0,0
63600,0,0,,0,0
64200,0,0,,0,0
64800,0,0,,0,0
65400,0,0,,0,0
66000,0,0,,0,0
66600,0.023333333333333334,3.4344341941418883,Gamma,0.08477925606581406,4.590201253069494
67200,0.78,3.805235048908456,Gamma,0.06906166168668855,7.543424869209517
67800,0,0,,0,0
68400,0.4716666666666667,9.452219075344653,Weibull,0.3563859435986871,0.6022399664906888
69000,0.885,8.243316559877632,Gamma,0.014716212291461337,69.28849154381058
69600,0.19333333333333333,8.86407115381641,Gamma,0.012727219460813722,149.45509754594096
70200,0,0,,0,0
70800,0,0,,0,0
71400,0,0,,0,0
72000,0,0,,0,0
72600,0,0,,0,0
73200,0,0,,0,0
73800,0,0,,0,0
74400,0,0,,0,0
75000,0,0,,0,0
75600,0,0,,0,0
76200,0,0,,0,0
76800,0.27,3.744188039033372,Gamma,0.0713320486398055,7.062848503607199
77400,0,0,,0,0
78000,0,0,,0,0
78600,0,0,,0,0
79200,0,0,,0,0
79800,0,0,,0,0
80400,0,0,,0,0
81000,0,0,,0,0
81600,0,0,,0,0
82200,0,0,,0,0
82800,0,0,,0,0
83400,0,0,,0,0
84000,0,0,,0,0
84600,0,0,,0,0
85200,0,0,,0,0
85800,0,0,,0,0
