0,0,0,,0,0
600,0,0,,0,0
1200,0.021666666666666667,0.2804465141020651,Gamma,12.714518195399803,1.2548843581662439
1800,0.051666666666666666,0.3048564385119053,Gamma,10.759925309236921,1.794606633505144
2400,0.05333333333333334,0.3805471804361076,Gamma,6.905306865738265,2.6842141764378225
3000,0.058333333333333334,0.40519942475197207,Gamma,6.09063199718352,2.750216863035905
3600,0.05333333333333334,0.276879991323955,Gamma,13.044182148520376,1.428613657870328
4200,0.055,0.29943665153471516,Gamma,11.152958463461317,1.6595232382749783
4800,0.043333333333333335,0.25330823347679654,Gamma,15.58480553327365,1.4723828253204831
5400,0.04666666666666667,0.3269404878946153,Gamma,9.355404874368254,2.27683002007279
6000,0.058333333333333334,0.341475271940274,Gamma,8.575935003868487,1.9827781416066952
6600,0.056666666666666664,0.29269576310405354,Gamma,11.672587233121561,1.5046494115325761
7200,0.05,0.2689304292023512,Gamma,13.826749986111132,1.4315254739194783
7800,0.051666666666666666,0.26600219164541156,Gamma,14.132844164132537,1.3304776528049918
8400,0.06166666666666667,0.32911432967474863,Gamma,9.232225763866026,1.7695594368401433
9000,0.05333333333333334,0.2562044083367926,Gamma,15.234450843946428,1.1947983525260728
9600,0.051666666666666666,0.26425868112205564,Gamma,14.319949080517409,1.369304217081909
10200,0.055,0.35341748481103175,Gamma,8.006153941834109,2.2752419745015757
10800,0.055,0.2773218401504202,Gamma,13.002649428866613,1.394917635305446
11400,0.05333333333333334,0.32894197312146833,Gamma,9.241903163655708,2.056544713662571
12000,0.05,0.346278201887122,Gamma,8.339685873536046,2.4424966938069548
12600,0.055,0.36393836743984614,Gamma,7.549954160723863,2.318225996154699
13200,0.056666666666666664,0.29891837730829723,Gamma,11.191666702138729,1.6040425045529978
13800,0.056666666666666664,0.3448605740408017,Gamma,8.408391150406295,2.007817529750297
14400,0.056666666666666664,0.3413120782511013,Gamma,8.584137895853665,2.088047877423492
15000,0.05333333333333334,0.3088754237686688,Gamma,10.481737796366023,1.7581485029595219
15600,0.05333333333333334,0.4134528295779559,Gamma,5.849894892817412,3.217058076064286
16200,0.055,0.26291153787096055,Gamma,14.467074200631606,1.2463927398444115
16800,0.056666666666666664,0.31706371286275487,Gamma,9.947338985048875,1.7800984213519127
17400,0.056666666666666664,0.35400198890196444,Gamma,7.979737331000256,2.239262588617971
18000,0.06166666666666667,0.37617112466889024,Gamma,7.066902327372133,2.254519941611497
18600,0.06,0.2842977497287006,Gamma,12.372377304258992,1.3372138499709274
19200,0.05333333333333334,0.2883745600231847,Gamma,12.02502838407542,1.5122035261612523
19800,0.051666666666666666,0.2983322803423801,Gamma,11.235683696324635,1.6513310480447638
20400,0.05333333333333334,0.26405276776565134,Gamma,14.34229172451445,1.3204912668235647
21000,0.05333333333333334,0.4004612239201915,Gamma,6.235611643294233,2.9945118403888893
21600,0.056666666666666664,0.28792974277864986,Gamma,12.062211564101181,1.4616471345246675
